time/time_elapsed,time/iterations,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,train/value_loss,rollout/ep_rew_mean,train/explained_variance,train/policy_loss,train/n_updates,train/entropy_loss,time/fps
675,49200,0.0007,32.0,246000,3.612491639159998e-07,-0.057589430000000004,0.0,-2.4923443561419845e-05,49199,-0.20835185050964355,364
677,49300,0.0007,32.0,246500,5.219567924541479e-07,-0.042060690000000005,-1.1920928955078125e-07,-0.0004779711307492107,49299,-0.8644035458564758,364
678,49400,0.0007,32.0,247000,3.9593825817973993e-07,-0.05215491,0.0,-0.0005702142370864749,49399,-0.9009035229682922,363
680,49500,0.0007,32.0,247500,0.007551340851932764,-0.05837431,0.1581583023071289,-0.002728762337937951,49499,-0.1900925189256668,363
681,49600,0.0007,32.0,248000,7.013395730837146e-08,-0.06052022000000002,-1.1920928955078125e-07,0.00019480624177958816,49599,-0.7343313694000244,363
682,49700,0.0007,32.0,248500,1.790556598280091e-05,-0.07576781999999999,5.960464477539063e-08,-0.0017153704538941383,49699,-0.6558411121368408,363
684,49800,0.0007,32.0,249000,0.0014737785095348954,-0.07794487,0.91457200050354,-0.0009370906627736986,49799,-0.11077334731817245,363
685,49900,0.0007,32.0,249500,4.0628158615163557e-08,-0.08478400999999998,0.0,-5.372931354941102e-06,49899,-0.1604463905096054,363
686,50000,0.0007,32.0,250000,7.300912784558022e-06,-0.10730827,0.0,0.0028011032845824957,49999,-0.3118078410625458,363
688,50100,0.0007,32.0,250500,7.984159999807616e-09,-0.10579933999999999,0.0,-6.127794222265948e-06,50099,-0.3384118974208832,363
689,50200,0.0007,32.0,251000,5.896234256397292e-07,-0.09614534999999998,0.0,0.00017340501653961837,50199,-0.7339202761650085,363
691,50300,0.0007,32.0,251500,0.01606285385787487,-0.07952094000000001,-2.8257131576538086,-0.009132594801485538,50299,-0.3449602723121643,363
692,50400,0.0007,32.0,252000,1.7327968180325115e-06,-0.11462737,0.0,2.75611387223762e-06,50399,-0.016632676124572754,363
693,50500,0.0007,32.0,252500,0.007563509978353977,-0.12367333,0.0,-6.894035323057324e-05,50499,-0.007599447853863239,363
695,50600,0.0007,32.0,253000,0.03069731593132019,-0.09295596000000002,-0.009377837181091309,1.962755595741328e-05,50599,-0.2823905944824219,363
696,50700,0.0007,32.0,253500,4.05411242354603e-08,-0.08203629000000001,0.0,-0.00013555581972468644,50699,-0.8118303418159485,363
697,50800,0.0007,32.0,254000,2.3472522059364564e-07,-0.10457306,-1.1920928955078125e-07,-0.0002831629535648972,50799,-0.7889831066131592,363
699,50900,0.0007,32.0,254500,2.666972420684033e-08,-0.12042196000000002,1.1920928955078125e-07,-4.00437011194299e-06,50899,-0.1466885805130005,363
700,51000,0.0007,32.0,255000,0.006638965103775263,-0.11560258,0.2388213872909546,-2.509055541111138e-08,50999,-0.00176276545971632,363
702,51100,0.0007,32.0,255500,0.1618041843175888,-0.08092793999999999,-27.02985954284668,0.0021851016208529472,51099,-0.04402865096926689,363
703,51200,0.0007,32.0,256000,5.977657906441891e-07,-0.06358767999999998,0.0,-0.0010667240712791681,51199,-0.8969619870185852,363
704,51300,0.0007,32.0,256500,4.67458875164084e-07,-0.10128718,0.0,-0.0005567549378611147,51299,-0.5057804584503174,363
706,51400,0.0007,32.0,257000,0.013635227456688881,-0.08121992,-0.7072255611419678,9.824093285715207e-05,51399,-0.07600751519203186,363
707,51500,0.0007,32.0,257500,3.9397555440245924e-08,-0.08441718,0.0,4.921954769088188e-06,51499,-0.1506074070930481,363
709,51600,0.0007,32.0,258000,2.4392272734985454e-06,-0.07231044,0.0,0.000934126612264663,51599,-0.06226402521133423,363
710,51700,0.0007,32.0,258500,2.5536255066072044e-07,-0.09556618000000001,0.0,-0.0002168505307054147,51699,-1.006335735321045,363
711,51800,0.0007,32.0,259000,2.004916268560919e-06,-0.10610333,0.0,-3.195472572770086e-06,51799,-0.01894916407763958,364
712,51900,0.0007,32.0,259500,0.1123882532119751,-0.09335666000000002,-46.576297760009766,0.00029169023036956787,51899,-0.007338061463087797,364
714,52000,0.0007,32.0,260000,5.675985084963031e-05,-0.09865560999999999,0.0,-0.0025874513667076826,51999,-0.6421565413475037,364
715,52100,0.0007,32.0,260500,1.1926434126507957e-05,-0.10650454999999999,0.0,-0.0021657708566635847,52099,-0.8819593787193298,364
716,52200,0.0007,32.0,261000,0.01219762209802866,-0.0983847,0.3613837957382202,7.255736272782087e-05,52199,-0.3285636603832245,364
717,52300,0.0007,32.0,261500,0.0042745694518089294,-0.11231625,0.0,-0.00019911416165996343,52299,-0.023909013718366623,364
719,52400,0.0007,32.0,262000,1.213502258679e-07,-0.11208376000000002,-1.1920928955078125e-07,1.0718935300246812e-05,52399,-0.17984305322170258,364
720,52500,0.0007,32.0,262500,1.8639975678524934e-05,-0.10103113999999999,0.0,-4.134882692596875e-05,52499,-0.06434573978185654,364
721,52600,0.0007,32.0,263000,0.020195862278342247,-0.10433796000000001,-0.5291167497634888,-6.059766292310087e-06,52599,-0.07022675126791,364
722,52700,0.0007,32.0,263500,0.030249565839767456,-0.08993483999999999,-8.008359909057617,0.00024303588725160807,52699,-0.017546819522976875,364
724,52800,0.0007,32.0,264000,2.511274942662567e-06,-0.0910847,0.0,2.675785799510777e-05,52799,-0.10944952815771103,364
725,52900,0.0007,32.0,264500,1.4689961062686052e-05,-0.08453020999999998,0.0,-2.9653708111254673e-07,52899,-0.0009623495861887932,364
726,53000,0.0007,32.0,265000,0.022374464198946953,-0.06905858999999998,-0.7165307998657227,1.921980583574623e-05,52999,-0.2119370996952057,364
727,53100,0.0007,32.0,265500,1.8008030338023673e-06,-0.07114609,0.0,-1.4500444649456767e-06,53099,-0.009874910116195679,364
729,53200,0.0007,32.0,266000,1.2933285233884817e-06,-0.07505245999999999,0.0,-8.516672096448019e-05,53199,-0.3137657642364502,364
730,53300,0.0007,32.0,266500,2.4999826209182174e-08,-0.05966333000000001,0.0,4.295681264920859e-06,53299,-0.15740716457366943,364
731,53400,0.0007,32.0,267000,7.5550897236098535e-06,-0.05620264,0.0,0.00215031742118299,53399,-0.13931691646575928,364
733,53500,0.0007,32.0,267500,0.018697109073400497,-0.0502049,-2.943131446838379,6.1779692259733565e-06,53499,-0.0005231634713709354,364
734,53600,0.0007,32.0,268000,1.91958861250896e-06,-0.06977684,0.0,-0.0009430464706383646,53599,-0.6182800531387329,364
735,53700,0.0007,32.0,268500,0.012450071051716805,-0.08175575,-1.9679951667785645,0.00011006507702404633,53699,-0.01030515693128109,364
737,53800,0.0007,32.0,269000,0.04357888177037239,-0.09205494,0.10281938314437866,-0.0001516050542704761,53799,-0.2897755801677704,364
738,53900,0.0007,32.0,269500,5.163607852409768e-07,-0.12274721,0.0,1.164705849987513e-06,53899,-0.014258908107876778,365
739,54000,0.0007,32.0,270000,0.0006480580195784569,-0.12141029999999998,0.6942718029022217,2.068810772470897e-06,53999,-0.0032240168657153845,365
740,54100,0.0007,32.0,270500,8.552333383704536e-06,-0.14310439,0.0,-0.0007340839365497231,54099,-0.3308624029159546,365
742,54200,0.0007,32.0,271000,0.003943393472582102,-0.11735182999999999,-0.11438477039337158,0.01108668465167284,54199,-0.2024720013141632,365
743,54300,0.0007,32.0,271500,0.0017595567042008042,-0.12599385,-0.26533639430999756,5.924875040363986e-06,54299,-0.0027609558310359716,365
744,54400,0.0007,32.0,272000,3.6223123061063234e-06,-0.11679215,0.0,-0.0006273266044445336,54399,-0.06094186380505562,365
746,54500,0.0007,32.0,272500,0.005849767941981554,-0.10822461,0.8877776265144348,-4.768364192386798e-08,54499,-1.1347515282977838e-05,365
747,54600,0.0007,32.0,273000,0.13839875161647797,-0.11015682,0.045204877853393555,-0.0001648173638386652,54599,-0.008552414365112782,365
748,54700,0.0007,32.0,273500,1.4486082022813207e-07,-0.11425827999999999,0.0,2.308381681359606e-06,54699,-0.04523300379514694,365
750,54800,0.0007,32.0,274000,1.3054907867626753e-05,-0.10729240000000001,-1.1920928955078125e-07,-3.57125791197177e-05,54799,-0.06761208176612854,364
752,54900,0.0007,32.0,274500,0.005784507840871811,-0.1110798,0.0,-0.06264151632785797,54899,-0.8172735571861267,364
754,55000,0.0007,32.0,275000,5.139489189787128e-07,-0.08221582,0.0,0.0005134886596351862,54999,-0.18753235042095184,364
756,55100,0.0007,32.0,275500,0.0795070007443428,-0.08891833,-19.634273529052734,0.0003405958123039454,55099,-0.04756460338830948,364
758,55200,0.0007,32.0,276000,2.7933160140491964e-07,-0.09257421,5.960464477539063e-08,-9.079353731067386e-06,55199,-0.10589196532964706,363
759,55300,0.0007,32.0,276500,3.896328053087927e-06,-0.07670786,0.0,-6.074553766666213e-07,55299,-0.003372807754203677,363
761,55400,0.0007,32.0,277000,0.005861952900886536,-0.09013949,0.31928497552871704,-3.0606738619098905e-06,55399,-0.0020279758609831333,363
762,55500,0.0007,32.0,277500,5.074270575278206e-06,-0.09904259,0.0,-1.8363647541264072e-05,55499,-0.05459354445338249,363
763,55600,0.0007,32.0,278000,0.007487196009606123,-0.07879597,0.0,-0.004428315442055464,55599,-0.2185949832201004,363
765,55700,0.0007,32.0,278500,1.8922469280369114e-07,-0.06721849999999999,0.0,0.0003935589629691094,55699,-0.7539973258972168,364
766,55800,0.0007,32.0,279000,2.8817059849473026e-10,-0.059119609999999996,-1.1920928955078125e-07,2.1321510246252728e-07,55799,-0.08327528834342957,364
767,55900,0.0007,32.0,279500,0.007617163937538862,-0.056212649999999996,0.26443445682525635,-0.016069678589701653,55899,-0.4111727774143219,364
768,56000,0.0007,32.0,280000,6.124100764282048e-07,-0.08246646,0.0,-0.00025510633713565767,55999,-0.5725717544555664,364
770,56100,0.0007,32.0,280500,3.450692702244851e-06,-0.10754783000000001,0.0,-0.0009291294845752418,56099,-0.7268073558807373,364
771,56200,0.0007,32.0,281000,0.012327589094638824,-0.14785083000000002,0.6908115148544312,-0.04673393815755844,56199,-0.6787458062171936,364
772,56300,0.0007,32.0,281500,0.002276947721838951,-0.15181601,0.0,-0.005605196114629507,56299,-0.4969142973423004,364
774,56400,0.0007,32.0,282000,2.5199597075697966e-06,-0.16911497999999997,0.0,9.847008914221078e-05,56399,-0.30048075318336487,364
775,56500,0.0007,32.0,282500,6.3259499256673735e-06,-0.16084455000000003,0.0,5.461100590764545e-05,56499,-0.12858664989471436,364
776,56600,0.0007,32.0,283000,2.354261452452988e-09,-0.15123,0.0,-1.8429682668852365e-08,56599,-0.0037384298630058765,364
778,56700,0.0007,32.0,283500,0.007709783967584372,-0.11611535,0.3211815357208252,0.00014846511476207525,56699,-0.018113456666469574,364
779,56800,0.0007,32.0,284000,3.3925249454114237e-07,-0.06966651999999998,0.0,-0.0003722158435266465,56799,-0.7620006799697876,364
780,56900,0.0007,32.0,284500,4.939180371366092e-07,-0.07921486999999999,0.0,-8.764005769990035e-07,56899,-0.011504223570227623,364
782,57000,0.0007,32.0,285000,0.004579044412821531,-0.06124035999999999,0.8982656002044678,-0.03325951471924782,56999,-0.35027486085891724,364
783,57100,0.0007,32.0,285500,3.24304863852376e-07,-0.06106053000000001,5.960464477539063e-08,-1.9566462015063735e-06,57099,-0.026602644473314285,364
784,57200,0.0007,32.0,286000,8.966349923866801e-06,-0.062452539999999994,0.9987900257110596,0.00019728900224436074,57199,-0.5421078205108643,364
786,57300,0.0007,32.0,286500,1.3812226825393736e-05,-0.06117635,0.0,-7.002122856647475e-06,57299,-0.015251043252646923,364
787,57400,0.0007,32.0,287000,0.004360229708254337,-0.08737864000000001,0.0,-0.00011793087469413877,57399,-0.014451620168983936,364
788,57500,0.0007,32.0,287500,0.36248520016670227,-0.13991686,-45.142024993896484,0.00016323236923199147,57499,-0.020214900374412537,364
790,57600,0.0007,32.0,288000,2.272825895488495e-06,-0.15999205,0.0,0.0014409971190616488,57599,-1.1617586612701416,364
791,57700,0.0007,32.0,288500,2.6369694751338102e-05,-0.17885130000000005,0.0,-4.719159551314078e-05,57699,-0.05884845182299614,364
792,57800,0.0007,32.0,289000,0.1080537810921669,-0.17053065999999997,-211.9785614013672,0.000487686280393973,57799,-0.034668467938899994,364
794,57900,0.0007,32.0,289500,1.4653996004199143e-05,-0.17826588,0.0,-9.186291208607145e-06,57899,-0.018565580248832703,364
795,58000,0.0007,32.0,290000,2.7127666779591664e-09,-0.1581579,0.0,2.406273551969207e-06,57999,-0.23752222955226898,364
796,58100,0.0007,32.0,290500,0.002455246401950717,-0.13376192,1.1920928955078125e-07,-0.04771142825484276,58099,-1.084118127822876,364
798,58200,0.0007,32.0,291000,4.187163540336769e-06,-0.09348752,0.0,-0.0020506063010543585,58199,-0.9066520929336548,364
799,58300,0.0007,32.0,291500,0.005256406031548977,-0.07367372999999999,-1.050809621810913,0.0028441264294087887,58299,-0.15264460444450378,364
800,58400,0.0007,32.0,292000,1.7306680319961742e-06,-0.06637931999999999,0.0,-1.4522616766043939e-05,58399,-0.06889539211988449,364
802,58500,0.0007,32.0,292500,4.552030645754712e-07,-0.05998281,0.0,1.3250882147985976e-05,58499,-0.11290293186903,364
803,58600,0.0007,32.0,293000,0.003945892211049795,-0.0612577,0.7308460474014282,1.6196123397094198e-05,58599,-0.017736682668328285,364
804,58700,0.0007,32.0,293500,3.3121497722277127e-07,-0.07940167,-1.1920928955078125e-07,-7.046500286378432e-06,58699,-0.07350512593984604,364
806,58800,0.0007,32.0,294000,1.1115928373328643e-06,-0.06585378,0.0,1.380437515763333e-05,58799,-0.08408072590827942,364
807,58900,0.0007,32.0,294500,6.459897008426196e-07,-0.08757514000000001,0.0,-3.0983258056949126e-06,58899,-0.028347453102469444,364
808,59000,0.0007,32.0,295000,0.09932642430067062,-0.12492798000000001,-5.771836280822754,2.6816248919203645e-06,58999,-0.006150858011096716,364
810,59100,0.0007,32.0,295500,0.3035833239555359,-0.14427231000000001,-34.70800018310547,4.1220828279620036e-05,59099,-0.23879945278167725,364
811,59200,0.0007,32.0,296000,2.7963542947873066e-07,-0.15425284,0.0,-9.889103239402175e-05,59199,-0.6147873997688293,364
812,59300,0.0007,32.0,296500,3.6007386370329186e-06,-0.15683956999999998,0.0,1.0679028719096095e-06,59299,-0.005252598784863949,364
814,59400,0.0007,32.0,297000,0.0417775996029377,-0.15952125999999997,-1.3843982219696045,0.006841761525720358,59399,-0.24326439201831818,364
815,59500,0.0007,32.0,297500,2.2935253127798205e-06,-0.18578823999999997,0.0,0.0009706308483146131,59499,-0.4843308627605438,364
816,59600,0.0007,32.0,298000,3.0214018806873355e-06,-0.15726326999999998,0.0,1.9883604181814007e-05,59599,-0.06865008175373077,364
818,59700,0.0007,32.0,298500,1.5994866942037334e-07,-0.10355416999999999,0.0,0.0002681843761820346,59699,-0.8755342364311218,364
819,59800,0.0007,32.0,299000,0.007501328829675913,-0.11493839999999998,-0.4715768098831177,5.8575556067808066e-06,59799,-0.005159858148545027,364
820,59900,0.0007,32.0,299500,0.00757141038775444,-0.09640869,0.0072751641273498535,3.186835238011554e-05,59899,-0.1869315207004547,364
822,60000,0.0007,32.0,300000,1.4900523410688038e-06,-0.08960836999999999,0.0,0.00020059973758179694,59999,-0.5454034805297852,364
823,60100,0.0007,32.0,300500,4.997451469535008e-06,-0.07738922,0.0,-0.0013174953637644649,60099,-0.9716137051582336,364
824,60200,0.0007,32.0,301000,0.001229910529218614,-0.08148936000000001,0.8697982430458069,2.58510340245266e-06,60199,-0.014517148025333881,365
825,60300,0.0007,32.0,301500,1.8422058928990737e-05,-0.08571992999999999,1.1920928955078125e-07,-7.177850784501061e-05,60299,-0.10863082855939865,365
827,60400,0.0007,32.0,302000,7.1956164902076125e-06,-0.09253513999999997,0.0,-1.813358039726154e-06,60399,-0.006288623902946711,365
828,60500,0.0007,32.0,302500,3.180728924689902e-07,-0.10920516,0.0,-6.030231247677875e-07,60499,-0.009510327130556107,365
829,60600,0.0007,32.0,303000,6.821858846706164e-07,-0.10291428999999999,-1.1920928955078125e-07,4.404800711199641e-05,60599,-0.27604055404663086,365
830,60700,0.0007,32.0,303500,0.0027869250625371933,-0.09817472000000002,-0.5136677026748657,-2.530599431338487e-06,60699,-0.0007222702843137085,365
832,60800,0.0007,32.0,304000,4.80131973290554e-07,-0.08978916999999999,0.0,-2.4319658109561715e-07,60799,-0.0036274485755711794,365
833,60900,0.0007,32.0,304500,4.148731750319712e-05,-0.11544043999999998,0.0,-4.0814073145156726e-05,60899,-0.047744885087013245,365
834,61000,0.0007,32.0,305000,0.006368916481733322,-0.09667740999999999,-14.813929557800293,-0.0002716536109801382,60999,-0.11982031911611557,365
836,61100,0.0007,32.0,305500,5.891919045097893e-06,-0.08744669,0.0,-1.2107963129892596e-06,61099,-0.0047875382006168365,365
837,61200,0.0007,32.0,306000,1.269059907826886e-06,-0.07387291,5.960464477539063e-08,-4.916816578770522e-06,61199,-0.032936275005340576,365
839,61300,0.0007,32.0,306500,1.7426876866011298e-06,-0.08077451999999999,0.0,-1.8965767594636418e-05,61299,-0.08977659791707993,365
840,61400,0.0007,32.0,307000,0.008567268028855324,-0.09274707000000001,-1.1920928955078125e-07,-4.000677563453792e-06,61399,-0.0005268102395348251,365
841,61500,0.0007,32.0,307500,0.07133083790540695,-0.08838897,-11.397000312805176,-1.4668620679003652e-05,61499,-0.20608766376972198,365
842,61600,0.0007,32.0,308000,5.3378889849908795e-12,-0.08666613,-1.1920928955078125e-07,1.3740626059188799e-07,61599,-0.2827225923538208,365
844,61700,0.0007,32.0,308500,2.6836937649932224e-06,-0.0768851,0.0,1.996753553612507e-06,61699,-0.010787472128868103,365
845,61800,0.0007,32.0,309000,0.4522138237953186,-0.07372660999999998,0.3561639189720154,-0.0033868395257741213,61799,-0.02289087511599064,365
846,61900,0.0007,32.0,309500,9.876426076971256e-08,-0.10501943000000001,1.1920928955078125e-07,0.00013012233830522746,61899,-0.6615814566612244,365
848,62000,0.0007,32.0,310000,3.095853742252075e-07,-0.0974316,0.0,2.3112522740120767e-06,61999,-0.03005122020840645,365
849,62100,0.0007,32.0,310500,1.5862935924815247e-06,-0.09371193,0.0,0.00032510931487195194,62099,-0.17755484580993652,365
850,62200,0.0007,32.0,311000,0.003213378833606839,-0.08823553,0.2776831388473511,-7.069450020935619e-06,62199,-0.07068999856710434,365
852,62300,0.0007,32.0,311500,0.05746541544795036,-0.10754140999999998,0.797609806060791,0.00026826580869965255,62299,-0.007382857147604227,365
853,62400,0.0007,32.0,312000,1.1714419088093564e-05,-0.10590020000000001,0.0,8.348210394615307e-05,62399,-0.14488916099071503,365
854,62500,0.0007,32.0,312500,1.7542159014283243e-07,-0.09073826000000002,-1.1920928955078125e-07,1.9620027558175934e-07,62499,-0.004487058147788048,365
855,62600,0.0007,32.0,313000,0.02123020589351654,-0.08239555999999998,0.3227766752243042,-2.9619177439599298e-05,62599,-0.09045877307653427,365
857,62700,0.0007,32.0,313500,0.0008850654703564942,-0.0818618,0.0,-4.860622993874131e-06,62699,-0.001857793191447854,365
858,62800,0.0007,32.0,314000,9.410853090230376e-05,-0.07914764,0.9832061529159546,2.8328950065770186e-05,62799,-0.06733303517103195,365
859,62900,0.0007,32.0,314500,5.837417234033637e-07,-0.042580660000000006,0.0,-0.00016969646094366908,62899,-0.6922122836112976,365
861,63000,0.0007,32.0,315000,8.432077265752014e-06,-0.06027934000000001,0.0,0.002215659013018012,62999,-0.38711369037628174,365
862,63100,0.0007,32.0,315500,0.0234212689101696,-0.08602510999999996,-5.9024977684021,0.00039849942550063133,63099,-0.11327232420444489,365
863,63200,0.0007,32.0,316000,3.876861054408209e-09,-0.06815809999999999,0.0,4.7580252271473e-07,63199,-0.05410578474402428,365
865,63300,0.0007,32.0,316500,1.195655796593087e-10,-0.058663360000000005,0.0,-2.0641550690925214e-06,63299,-0.5117908716201782,365
866,63400,0.0007,32.0,317000,0.061374641954898834,-0.07905104,0.4108031988143921,-0.001065145363099873,63399,-0.02868310548365116,365
867,63500,0.0007,32.0,317500,1.3140915143594611e-05,-0.09880687,0.0,7.69786856835708e-06,63499,-0.017491836100816727,365
868,63600,0.0007,32.0,318000,3.853610451187706e-06,-0.10101478000000003,0.0,1.1556829804248991e-06,63599,-0.005535294767469168,365
870,63700,0.0007,32.0,318500,1.2638067801162833e-06,-0.09698710000000002,0.0,-1.1908315173059236e-05,63699,-0.07060451805591583,365
871,63800,0.0007,32.0,319000,2.6977334073308157e-06,-0.11474420000000002,0.0,-0.00130548607558012,63799,-0.8619977235794067,365
872,63900,0.0007,32.0,319500,6.504610792035237e-05,-0.13436763,0.0,-8.474354399368167e-05,63899,-0.07005467265844345,366
874,64000,0.0007,32.0,320000,2.902657456615998e-07,-0.14704836999999998,0.0,-2.561680219059781e-07,63999,-0.004860919900238514,366
875,64100,0.0007,32.0,320500,6.099301117501454e-07,-0.1589982,0.0,2.6179684937233105e-05,64099,-0.18119865655899048,366
876,64200,0.0007,32.0,321000,0.0005459933308884501,-0.19198869000000002,0.9968684315681458,0.0003349005710333586,64199,-0.24304436147212982,366
878,64300,0.0007,32.0,321500,1.934244210133329e-06,-0.19609866999999997,0.0,0.0006930046947672963,64299,-0.5799264907836914,366
879,64400,0.0007,32.0,322000,0.0066554429940879345,-0.19403857,0.9013843536376953,-8.233453627326526e-06,64399,-0.0008322970825247467,366
880,64500,0.0007,32.0,322500,2.6568446997998763e-08,-0.18948274999999998,-1.1920928955078125e-07,2.5016393578880525e-07,64499,-0.01370450109243393,366
882,64600,0.0007,32.0,323000,1.8457816395311966e-06,-0.17608156,0.0,-1.8065560652757995e-05,64599,-0.08372548222541809,366
883,64700,0.0007,32.0,323500,0.0021187467500567436,-0.14812783999999998,0.5851964950561523,-2.6862120648729615e-05,64699,-0.010682853870093822,366
884,64800,0.0007,32.0,324000,2.332226586077013e-06,-0.14390027000000002,-1.1920928955078125e-07,-9.617471368983388e-05,64799,-0.26715707778930664,366
886,64900,0.0007,32.0,324500,4.126071144128218e-05,-0.13352236,0.0,-2.1851155906915665e-05,64899,-0.02538250759243965,366
887,65000,0.0007,32.0,325000,0.01089868787676096,-0.14874770999999998,-0.769884467124939,1.7992582797887735e-05,64999,-0.0032891761511564255,366
888,65100,0.0007,32.0,325500,2.0608376871678047e-07,-0.11746276,0.0,-8.253962005255744e-05,65099,-0.48363563418388367,366
890,65200,0.0007,32.0,326000,0.0002906204608734697,-0.09499708999999998,0.9366488456726074,1.5166803677857388e-05,65199,-0.28895169496536255,366
891,65300,0.0007,32.0,326500,1.1340628880418535e-08,-0.10831469,0.0,-1.3510034477803856e-06,65299,-0.078054279088974,366
893,65400,0.0007,32.0,327000,7.519278824474895e-06,-0.10112409000000001,-1.1920928955078125e-07,-3.606841710279696e-05,65399,-0.07927431166172028,366
894,65500,0.0007,32.0,327500,0.0025321459397673607,-0.10902156,0.0,-3.1363291782326996e-05,65499,-0.006173672154545784,366
895,65600,0.0007,32.0,328000,0.002421050798147917,-0.08632567000000002,0.0,-2.9901986636104994e-05,65599,-0.00580656249076128,366
897,65700,0.0007,32.0,328500,1.8504750869396958e-06,-0.08256860999999999,0.0,0.000827809504698962,65699,-0.6090244650840759,366
898,65800,0.0007,32.0,329000,0.0013043564977124333,-0.08370991,0.6718281507492065,0.00047620461555197835,65799,-0.22556383907794952,366
900,65900,0.0007,32.0,329500,1.128700887420564e-06,-0.10296940999999998,0.0,0.0013740629656240344,65899,-0.7855441570281982,366
901,66000,0.0007,32.0,330000,0.0007216454832814634,-0.08006648,0.8483180999755859,-5.3641677368432283e-05,65999,-0.5122504234313965,366
902,66100,0.0007,32.0,330500,0.002417005365714431,-0.09524546999999998,0.0,-0.020271241664886475,66099,-0.660599410533905,366
904,66200,0.0007,32.0,331000,2.4730007908146945e-07,-0.10761657000000001,0.0,-0.0002878845843952149,66199,-1.0830235481262207,366
905,66300,0.0007,32.0,331500,0.006278344430029392,-0.11555206000000001,-1.0994582176208496,3.993078280473128e-06,66299,-0.003507136134430766,366
907,66400,0.0007,32.0,332000,1.3870764803414204e-07,-0.13273862,0.0,-0.00044663806329481304,66399,-1.002632737159729,366
908,66500,0.0007,32.0,332500,9.209012996613808e-10,-0.10880865,0.0,1.3378589756030124e-05,66499,-1.0161211490631104,366
909,66600,0.0007,32.0,333000,0.0009328617597930133,-0.12641992999999999,0.1753612756729126,2.2861690013087355e-05,66599,-0.009772196412086487,365
911,66700,0.0007,32.0,333500,3.913824457413284e-06,-0.10770396999999997,0.0,-1.181657694360183e-06,66699,-0.005613237619400024,365
912,66800,0.0007,32.0,334000,1.540525772725232e-06,-0.11407903000000001,0.9997315406799316,2.309980800418998e-06,66799,-0.06196475028991699,365
914,66900,0.0007,32.0,334500,5.722545992625783e-08,-0.13427502,0.0,-0.00019741330470424145,66899,-0.392605185508728,365
915,67000,0.0007,32.0,335000,0.0014946568990126252,-0.13478887,0.5536023378372192,1.2543015145638492e-05,66999,-0.004863420035690069,365
916,67100,0.0007,32.0,335500,0.006830850150436163,-0.15831123000000002,0.0960661768913269,2.8614078928512754e-06,67099,-0.05431583151221275,365
918,67200,0.0007,32.0,336000,5.594465619651601e-07,-0.14316506,5.960464477539063e-08,0.0011358651099726558,67199,-1.22492253780365,365
919,67300,0.0007,32.0,336500,8.362642802239861e-06,-0.12392418999999999,0.0,-0.002279429929330945,67299,-0.9697756171226501,365
921,67400,0.0007,32.0,337000,0.03845736011862755,-0.11069844999999999,-24.710081100463867,0.0025140747893601656,67399,-0.08110496401786804,365
922,67500,0.0007,32.0,337500,8.519716487853657e-08,-0.10105442,0.0,5.853599915894847e-08,67499,-0.0021513437386602163,365
923,67600,0.0007,32.0,338000,0.003909795545041561,-0.07466819000000001,-0.3046766519546509,-3.327162630739622e-05,67599,-0.009069249965250492,365
925,67700,0.0007,32.0,338500,4.856163286603987e-06,-0.0694756,5.960464477539063e-08,0.0002350686554564163,67699,-0.4610670506954193,365
926,67800,0.0007,32.0,339000,2.135822569471202e-06,-0.08187878999999999,0.0,0.0011854155454784632,67799,-0.8756794333457947,365
928,67900,0.0007,32.0,339500,0.002039848593994975,-0.0737091,0.5940458178520203,6.000909706926905e-06,67899,-0.02232409082353115,365
929,68000,0.0007,32.0,340000,1.9052791344620346e-07,-0.09342236,0.0,-6.339934088828159e-07,67999,-0.012259448878467083,365
931,68100,0.0007,32.0,340500,0.011835696175694466,-0.08967797999999999,0.5303545594215393,9.720977686811239e-06,68099,-0.0007123741670511663,365
932,68200,0.0007,32.0,341000,0.012376694940030575,-0.09946697999999998,0.3653523921966553,-0.014293690212070942,68199,-0.5449133515357971,365
934,68300,0.0007,32.0,341500,1.1371063010301441e-05,-0.09241970000000001,0.0,-9.926154689310351e-07,68299,-0.003213965566828847,365
935,68400,0.0007,32.0,342000,0.002900246297940612,-0.07700844,0.7325806021690369,1.515657999107134e-07,68399,-5.4398009524447843e-05,365
936,68500,0.0007,32.0,342500,2.6136840460821986e-06,-0.08197916,0.0,-2.1361286144383484e-06,68499,-0.012083257548511028,365
938,68600,0.0007,32.0,343000,8.451924259134103e-06,-0.08632603,5.960464477539063e-08,-0.0036430307663977146,68599,-0.30667173862457275,365
939,68700,0.0007,32.0,343500,0.006767100188881159,-0.07353863,0.3356527090072632,9.410659913555719e-07,68699,-0.03365369141101837,365
940,68800,0.0007,32.0,344000,5.288100055622635e-06,-0.07530692999999998,-1.1920928955078125e-07,-1.709556840978621e-06,68799,-0.0068209110759198666,365
942,68900,0.0007,32.0,344500,4.375665980660415e-07,-0.09188438000000002,0.0,1.9141511074849404e-05,68899,-0.1651577204465866,365
943,69000,0.0007,32.0,345000,0.00036919963895343244,-0.07933316,0.3836823105812073,-3.499167860354646e-06,68999,-0.020694945007562637,365
944,69100,0.0007,32.0,345500,1.052664355682964e-08,-0.06411141,0.0,2.3600199710926972e-05,69099,-0.7381446361541748,365
